app_id,name,price,genres,tags,platforms,positive_review_ratio,num_reviews
102314,Game_2314,17.75,RPG|Action,Open World|Singleplayer|Competitive|Co-op,Windows|Linux,0.87,75814
102315,Game_2315,41.53,Simulation|Indie,Multiplayer|Singleplayer|Open World|Competitive,Mac|Windows,0.81,86038
102316,Game_2316,45.73,RPG|Action|Strategy,Singleplayer|Story Rich|Co-op,Mac,0.97,10757
102317,Game_2317,19.58,Action|Simulation|RPG,Co-op|Multiplayer|Competitive,Windows|Linux,0.79,71860
102318,Game_2318,44.62,Strategy|Action|Simulation,Competitive|Open World|Multiplayer,Linux,0.88,98853
102319,Game_2319,26.52,Strategy|Sports,Multiplayer|Story Rich,Mac|Windows|Linux,0.91,9546
102320,Game_2320,28.62,Action,Co-op|Singleplayer,Mac,0.64,57491
102321,Game_2321,18.21,Strategy|Simulation|Indie,Co-op|Story Rich|Multiplayer,Linux|Windows,0.63,63385
102322,Game_2322,6.43,RPG|Strategy,Story Rich|Singleplayer|Multiplayer,Mac,0.88,33046
102323,Game_2323,46.1,Adventure,Story Rich|Multiplayer|Co-op|Singleplayer,Linux|Mac|Windows,0.95,20819
102324,Game_2324,37.58,RPG|Indie|Strategy,Competitive|Multiplayer,Linux,0.74,61459
102325,Game_2325,7.8,RPG,Competitive|Singleplayer,Windows|Linux,0.95,80735
102326,Game_2326,45.65,Strategy,Competitive|Singleplayer|Co-op|Story Rich,Windows,0.89,12318
102327,Game_2327,26.74,Action|Simulation|Strategy,Multiplayer|Competitive|Story Rich,Mac|Windows,0.66,5582
102328,Game_2328,47.01,Simulation,Multiplayer|Competitive|Singleplayer|Story Rich,Linux|Mac|Windows,0.92,97029
102329,Game_2329,28.22,Adventure|Indie,Open World|Multiplayer,Mac|Windows,0.82,12598
102330,Game_2330,40.14,Adventure|Action,Multiplayer|Singleplayer,Mac,0.63,87633
102331,Game_2331,11.5,Strategy|Action|Sports,Singleplayer|Multiplayer|Story Rich|Co-op,Mac|Windows,0.68,50447
102332,Game_2332,51.89,Action|Sports|Strategy,Competitive|Singleplayer,Windows,0.78,8437
102333,Game_2333,10.36,Strategy,Open World|Story Rich,Linux|Mac|Windows,0.93,41229
102334,Game_2334,14.65,Sports,Singleplayer|Open World,Linux|Windows,0.62,3174
102335,Game_2335,39.49,Simulation|Indie|Action,Open World|Story Rich,Linux|Mac|Windows,0.68,5344
102336,Game_2336,12.79,Adventure|Sports,Competitive|Co-op|Multiplayer,Mac,0.72,83176
102337,Game_2337,56.86,RPG,Story Rich|Open World,Windows|Mac|Linux,0.66,48749
102338,Game_2338,53.34,Indie|Adventure|Simulation,Open World|Singleplayer,Mac|Windows|Linux,0.94,64655
102339,Game_2339,10.75,Sports|Adventure,Multiplayer|Story Rich|Open World,Linux|Mac|Windows,0.62,5517
102340,Game_2340,26.02,Sports|Simulation|Action,Story Rich|Open World|Co-op|Competitive,Linux,0.97,2987
102341,Game_2341,29.75,RPG,Multiplayer|Co-op|Open World|Singleplayer,Mac,0.79,48964
102342,Game_2342,43.91,Sports|Action,Competitive|Singleplayer|Story Rich,Linux|Mac|Windows,0.65,1062
102343,Game_2343,16.66,Sports|RPG|Action,Competitive|Story Rich,Mac,0.9,73674
102344,Game_2344,56.23,Sports|Indie|Adventure,Singleplayer|Co-op|Open World|Story Rich,Windows|Mac,0.82,72618
102345,Game_2345,24.4,Indie|Action|RPG,Open World|Competitive|Multiplayer,Linux|Mac|Windows,0.76,17287
102346,Game_2346,10.37,RPG|Indie,Singleplayer|Competitive|Co-op,Mac|Windows,0.89,89277
102347,Game_2347,8.51,Strategy|Adventure|Sports,Multiplayer|Competitive,Mac|Linux|Windows,0.65,88594
102348,Game_2348,45.13,Strategy|Adventure|Sports,Competitive|Open World|Multiplayer|Singleplayer,Linux|Windows,0.73,36267
102349,Game_2349,58.99,Simulation|Strategy|RPG,Story Rich|Open World|Singleplayer|Competitive,Windows|Mac|Linux,0.94,33491
102350,Game_2350,45.81,Action|Adventure,Competitive|Singleplayer|Multiplayer|Open World,Linux|Windows,0.68,54236
102351,Game_2351,59.21,Indie|Sports,Story Rich|Singleplayer,Linux|Windows|Mac,0.65,7511
102352,Game_2352,53.83,Action|Simulation,Co-op|Open World,Mac|Windows,0.61,94276
102353,Game_2353,32.7,RPG|Strategy|Action,Singleplayer|Co-op|Competitive|Multiplayer,Windows|Mac|Linux,0.73,9548
102354,Game_2354,22.53,Indie|Adventure,Open World|Story Rich,Windows|Mac,0.73,53120
102355,Game_2355,3.09,Sports|Simulation|Indie,Multiplayer|Singleplayer|Story Rich|Open World,Mac|Windows|Linux,0.68,11483
102356,Game_2356,49.13,Indie,Co-op|Story Rich|Multiplayer,Mac|Windows|Linux,0.96,42813
102357,Game_2357,36.8,Indie|RPG,Co-op|Story Rich|Multiplayer|Open World,Linux,0.91,54098
102358,Game_2358,6.38,Adventure|RPG,Co-op|Multiplayer,Windows,0.82,53751
102359,Game_2359,10.46,Action|RPG,Co-op|Multiplayer,Linux|Windows|Mac,0.82,6875
102360,Game_2360,7.01,Indie|RPG,Multiplayer|Open World|Story Rich,Windows,0.74,83486
102361,Game_2361,22.14,Simulation,Competitive|Singleplayer|Story Rich,Windows,0.88,13017
102362,Game_2362,6.71,Adventure,Story Rich|Multiplayer,Mac,0.76,85225
102363,Game_2363,13.47,Sports|Indie,Co-op|Singleplayer,Mac|Windows|Linux,0.77,92517
102364,Game_2364,2.05,Sports|Adventure|RPG,Multiplayer|Singleplayer|Open World|Competitive,Windows|Mac,0.78,69674
102365,Game_2365,9.89,Action|Adventure|Simulation,Singleplayer|Story Rich|Co-op|Competitive,Mac|Windows|Linux,0.91,96087
102366,Game_2366,35.35,RPG,Multiplayer|Open World|Singleplayer,Mac,0.9,67661
102367,Game_2367,5.86,Indie,Co-op|Open World|Multiplayer,Windows|Linux,0.7,35370
102368,Game_2368,41.46,Indie,Story Rich|Singleplayer|Competitive,Windows|Mac|Linux,0.76,99280
102369,Game_2369,48.06,Indie|RPG|Strategy,Story Rich|Singleplayer|Open World|Multiplayer,Linux,0.98,63372
102370,Game_2370,11.46,Action|Sports|RPG,Open World|Story Rich|Singleplayer,Mac,0.75,72481
102371,Game_2371,22.07,Strategy|Sports|Adventure,Story Rich|Singleplayer|Competitive|Open World,Linux|Mac,0.85,65032
102372,Game_2372,10.37,Action|Strategy,Multiplayer|Story Rich,Mac|Windows|Linux,0.84,51741
102373,Game_2373,14.67,Adventure|Strategy|Simulation,Story Rich|Co-op|Singleplayer|Competitive,Linux|Windows|Mac,0.81,84191
102374,Game_2374,45.66,Simulation|Action|Indie,Singleplayer|Story Rich|Multiplayer,Linux,0.76,62526
102375,Game_2375,45.38,Strategy|RPG|Adventure,Co-op|Singleplayer|Multiplayer,Windows|Linux,0.66,17127
102376,Game_2376,37.21,Sports|Indie,Multiplayer|Open World,Windows,0.63,5744
102377,Game_2377,30.06,RPG,Competitive|Story Rich,Windows,0.92,16305
102378,Game_2378,2.12,Sports|Adventure|Simulation,Singleplayer|Multiplayer|Co-op|Story Rich,Windows|Linux|Mac,0.66,10018
102379,Game_2379,56.39,Action|RPG|Simulation,Co-op|Competitive,Linux|Windows,0.76,76962
102380,Game_2380,31.16,Adventure,Multiplayer|Co-op|Competitive|Singleplayer,Windows|Mac,0.73,91150
102381,Game_2381,13.54,Sports|Indie|Action,Multiplayer|Co-op,Mac|Windows|Linux,0.77,31312
102382,Game_2382,28.64,Action|Sports|RPG,Open World|Story Rich,Mac,0.85,97951
102383,Game_2383,6.13,Sports|Strategy,Story Rich|Open World,Windows|Mac,0.84,70519
102384,Game_2384,4.11,Adventure|Indie|RPG,Co-op|Competitive|Multiplayer|Open World,Windows|Linux|Mac,0.88,83121
102385,Game_2385,33.43,Action|Simulation|Strategy,Competitive|Open World,Windows,0.77,77753
102386,Game_2386,20.56,Sports|Indie,Singleplayer|Open World|Multiplayer,Linux|Windows|Mac,0.67,7186
102387,Game_2387,2.81,RPG|Indie,Open World|Multiplayer|Singleplayer,Linux,0.69,86259
102388,Game_2388,23.26,Sports|RPG|Indie,Multiplayer|Story Rich|Singleplayer,Mac,0.9,83176
102389,Game_2389,47.58,RPG|Sports,Competitive|Multiplayer,Mac,0.84,53753
102390,Game_2390,46.63,RPG|Action|Sports,Singleplayer|Multiplayer|Co-op|Story Rich,Windows|Linux|Mac,0.69,3323
102391,Game_2391,13.49,Indie|Action|Sports,Singleplayer|Story Rich|Open World|Competitive,Mac|Windows|Linux,0.9,32994
102392,Game_2392,41.75,Strategy,Competitive|Co-op|Story Rich|Multiplayer,Linux|Mac|Windows,0.78,12023
102393,Game_2393,5.28,Simulation,Multiplayer|Open World|Competitive,Windows|Linux,0.64,429
102394,Game_2394,8.53,RPG|Sports,Singleplayer|Open World|Multiplayer,Linux|Mac,0.93,2575
102395,Game_2395,46.18,Sports,Story Rich|Open World,Linux|Mac,0.72,43953
102396,Game_2396,42.34,Adventure|Strategy|Action,Story Rich|Singleplayer|Multiplayer,Windows,0.66,98339
102397,Game_2397,17.86,Action|Simulation|RPG,Story Rich|Multiplayer|Singleplayer|Competitive,Mac|Windows,0.75,28996
102398,Game_2398,4.48,Sports|Simulation,Competitive|Open World,Linux|Windows,0.77,86472
102399,Game_2399,5.42,Strategy|RPG,Competitive|Singleplayer|Story Rich|Open World,Mac|Windows|Linux,0.77,26354
102400,Game_2400,51.08,Action|Indie,Open World|Co-op|Multiplayer,Linux|Windows|Mac,0.93,29548
102401,Game_2401,34.26,Simulation|Sports|Action,Singleplayer|Multiplayer|Co-op,Mac,0.8,54267
102402,Game_2402,55.28,Sports,Open World|Singleplayer|Multiplayer|Competitive,Linux|Mac|Windows,0.84,17597
102403,Game_2403,25.24,Adventure|RPG,Story Rich|Singleplayer|Multiplayer|Open World,Mac,0.73,13075
102404,Game_2404,25.53,Strategy|Sports|Indie,Story Rich|Co-op|Competitive|Multiplayer,Linux|Mac,0.91,37160
102405,Game_2405,19.01,Action|Strategy,Competitive|Story Rich|Co-op,Mac,0.75,2286
102406,Game_2406,59.77,Adventure|Strategy,Singleplayer|Co-op,Mac|Windows|Linux,0.93,97031
102407,Game_2407,18.24,Adventure,Multiplayer|Story Rich,Windows|Mac|Linux,0.73,97484
102408,Game_2408,47.68,Adventure,Story Rich|Competitive,Mac,0.94,33930
102409,Game_2409,25.11,RPG|Strategy,Competitive|Multiplayer|Co-op,Windows|Linux,0.63,64564
102410,Game_2410,13.17,Sports,Story Rich|Singleplayer|Co-op|Competitive,Mac|Windows,0.8,58794
102411,Game_2411,12.38,Strategy|RPG,Singleplayer|Story Rich|Multiplayer,Linux|Windows,0.64,78666
102412,Game_2412,31.24,Simulation|RPG,Co-op|Competitive|Singleplayer,Mac,0.8,68429
102413,Game_2413,27.58,Indie,Multiplayer|Competitive|Co-op|Story Rich,Linux|Mac|Windows,0.71,19694
102414,Game_2414,14.71,Sports|Simulation,Co-op|Story Rich|Competitive|Singleplayer,Windows|Mac|Linux,0.75,15854
102415,Game_2415,35.47,RPG|Adventure|Sports,Story Rich|Singleplayer|Competitive|Multiplayer,Windows|Linux,0.77,78263
102416,Game_2416,22.76,Action|Strategy|Simulation,Open World|Competitive|Co-op|Multiplayer,Linux|Mac,0.89,71030
102417,Game_2417,53.1,Sports|Indie|Simulation,Multiplayer|Competitive|Open World|Singleplayer,Linux|Mac|Windows,0.83,29994
102418,Game_2418,17.19,RPG,Singleplayer|Story Rich,Mac,0.67,84960
102419,Game_2419,20.93,Simulation|Indie,Open World|Competitive|Singleplayer,Mac|Windows,0.68,69695
102420,Game_2420,23.55,Sports,Multiplayer|Competitive|Story Rich,Mac,0.66,52113
102421,Game_2421,39.01,Sports,Open World|Story Rich,Linux|Windows,0.72,91340
102422,Game_2422,53.62,Strategy|RPG|Indie,Story Rich|Competitive,Mac|Linux|Windows,0.78,18014
102423,Game_2423,45.92,Adventure,Co-op|Competitive|Singleplayer|Open World,Mac|Windows|Linux,0.71,10975
102424,Game_2424,32.16,Adventure|Action,Co-op|Multiplayer|Competitive|Singleplayer,Windows|Mac,0.64,83015
102425,Game_2425,52.56,RPG|Adventure,Open World|Competitive,Mac|Windows|Linux,0.75,53446
102426,Game_2426,14.68,Sports,Story Rich|Multiplayer,Windows,0.84,57650
102427,Game_2427,44.37,Sports,Co-op|Multiplayer|Competitive|Open World,Windows,0.85,22621
102428,Game_2428,10.97,Sports|Indie|Adventure,Multiplayer|Competitive,Windows|Mac,0.97,24181
102429,Game_2429,15.48,Indie|Simulation,Multiplayer|Competitive|Open World|Singleplayer,Windows|Linux,0.64,44121
102430,Game_2430,49.09,Strategy|Simulation,Competitive|Open World,Mac,0.66,28431
102431,Game_2431,47.0,Strategy|Indie|Adventure,Co-op|Open World,Linux|Mac|Windows,0.93,85632
102432,Game_2432,40.84,Adventure,Story Rich|Singleplayer|Co-op,Linux,0.74,13703
102433,Game_2433,20.22,Adventure,Co-op|Singleplayer|Open World,Windows,0.71,36222
102434,Game_2434,58.98,Sports|Strategy|Action,Singleplayer|Competitive|Story Rich|Open World,Mac|Windows,0.61,29994
102435,Game_2435,56.37,Adventure|Strategy,Co-op|Open World|Story Rich,Windows|Linux,0.67,47594
102436,Game_2436,45.81,Adventure,Competitive|Multiplayer|Open World|Co-op,Linux|Mac|Windows,0.69,73903
102437,Game_2437,53.5,Indie|Sports|RPG,Story Rich|Multiplayer|Singleplayer|Competitive,Windows|Mac,0.89,68991
102438,Game_2438,28.95,Indie|RPG,Story Rich|Multiplayer|Singleplayer,Windows,0.75,49449
102439,Game_2439,5.98,Strategy,Open World|Singleplayer|Competitive,Linux|Windows|Mac,0.82,50535
102440,Game_2440,34.95,Strategy,Multiplayer|Open World,Mac|Linux|Windows,0.7,83132
102441,Game_2441,2.86,Indie,Singleplayer|Multiplayer,Linux,0.94,37039
102442,Game_2442,29.51,Adventure|Strategy,Competitive|Singleplayer|Multiplayer|Story Rich,Mac|Linux,0.88,937
102443,Game_2443,12.31,RPG|Simulation,Co-op|Open World,Linux|Windows,0.96,43984
102444,Game_2444,12.78,Strategy|Indie|Action,Multiplayer|Competitive|Open World|Story Rich,Windows,0.65,29899
102445,Game_2445,41.17,Strategy,Competitive|Singleplayer|Story Rich,Linux|Windows,0.72,91940
102446,Game_2446,46.71,Indie,Story Rich|Co-op|Singleplayer|Multiplayer,Linux,0.89,59121
102447,Game_2447,30.05,Indie,Multiplayer|Open World,Linux|Mac,0.81,63044
102448,Game_2448,51.49,Sports,Singleplayer|Story Rich|Co-op,Windows|Linux|Mac,0.96,784
102449,Game_2449,23.85,Simulation|RPG,Multiplayer|Competitive,Mac|Windows,0.68,74621
102450,Game_2450,30.92,Strategy,Competitive|Story Rich,Windows|Linux,0.82,24275
102451,Game_2451,10.81,Indie|Action|Simulation,Open World|Story Rich,Mac|Windows,0.88,46355
102452,Game_2452,44.29,Sports|Adventure,Co-op|Story Rich,Windows|Linux,0.74,14225
102453,Game_2453,9.89,RPG,Story Rich|Competitive|Singleplayer|Multiplayer,Mac,0.73,11871
102454,Game_2454,28.63,Sports|Adventure,Competitive|Story Rich|Co-op,Windows|Mac|Linux,0.72,7746
102455,Game_2455,20.67,Strategy|Indie|Simulation,Singleplayer|Competitive|Co-op,Mac,0.98,78751
102456,Game_2456,4.74,Simulation|Indie,Story Rich|Multiplayer,Windows|Linux|Mac,0.9,26176
102457,Game_2457,13.33,Indie|Strategy|Sports,Singleplayer|Multiplayer|Story Rich,Mac|Windows,0.71,37044
102458,Game_2458,23.02,Action,Singleplayer|Open World,Mac|Windows,0.88,52905
102459,Game_2459,8.3,Action|RPG,Open World|Co-op|Multiplayer|Singleplayer,Mac|Linux|Windows,0.69,65459
102460,Game_2460,59.59,Action|Adventure|Sports,Competitive|Co-op,Windows|Linux,0.94,97906
102461,Game_2461,1.88,Action|Simulation,Story Rich|Singleplayer|Competitive,Linux,0.76,11637
102462,Game_2462,13.16,Action,Multiplayer|Story Rich|Competitive|Open World,Mac,0.9,84038
102463,Game_2463,56.52,Sports,Competitive|Story Rich|Co-op,Linux,0.87,97449
102464,Game_2464,35.02,Action|Strategy,Co-op|Story Rich|Open World,Windows|Linux,0.94,99442
102465,Game_2465,25.89,Sports,Co-op|Story Rich|Multiplayer|Singleplayer,Linux|Windows|Mac,0.79,36411
102466,Game_2466,26.19,Indie,Multiplayer|Competitive,Linux|Mac,0.81,57718
102467,Game_2467,40.17,Simulation|RPG|Action,Multiplayer|Open World|Singleplayer,Linux|Windows|Mac,0.95,14537
102468,Game_2468,42.83,RPG|Action,Story Rich|Co-op,Windows,0.76,97346
102469,Game_2469,30.8,Strategy,Singleplayer|Multiplayer,Mac,0.7,62969
102470,Game_2470,44.09,Strategy|Indie,Open World|Singleplayer|Story Rich|Co-op,Mac,0.88,49616
102471,Game_2471,39.68,RPG|Action,Multiplayer|Competitive|Co-op,Mac|Windows|Linux,0.72,51020
102472,Game_2472,45.66,Strategy|Adventure|RPG,Co-op|Competitive|Open World,Mac|Linux|Windows,0.68,51903
102473,Game_2473,29.85,Sports|Simulation,Co-op|Singleplayer|Story Rich,Mac|Windows,0.73,63819
102474,Game_2474,0.16,Sports|Simulation,Open World|Competitive|Singleplayer,Linux|Mac|Windows,0.95,48249
102475,Game_2475,3.7,RPG,Multiplayer|Co-op|Open World,Windows,0.96,21748
102476,Game_2476,24.01,Action|Adventure|Sports,Story Rich|Singleplayer,Linux|Windows|Mac,0.96,70204
102477,Game_2477,9.85,Indie|Simulation|Strategy,Story Rich|Open World|Multiplayer|Competitive,Linux|Windows,0.64,83917
102478,Game_2478,10.91,RPG,Singleplayer|Competitive|Multiplayer|Co-op,Mac|Linux,0.6,78646
102479,Game_2479,13.14,Action|Strategy,Competitive|Singleplayer,Windows|Mac|Linux,0.71,65019
102480,Game_2480,12.89,Sports,Story Rich|Singleplayer|Multiplayer|Competitive,Mac|Linux,0.65,41372
102481,Game_2481,20.17,Simulation,Open World|Story Rich,Mac|Windows|Linux,0.61,59437
102482,Game_2482,2.34,Indie|Action|Adventure,Competitive|Multiplayer|Singleplayer|Co-op,Mac|Linux,0.77,39436
102483,Game_2483,21.15,Simulation,Open World|Singleplayer|Competitive|Story Rich,Windows,0.94,11967
102484,Game_2484,53.87,Strategy|Indie,Co-op|Singleplayer,Mac,0.97,68543
102485,Game_2485,15.25,Adventure,Story Rich|Co-op|Competitive,Linux,0.79,17386
102486,Game_2486,54.39,Simulation|RPG|Indie,Co-op|Singleplayer|Open World|Competitive,Linux|Mac,0.96,52735
102487,Game_2487,55.06,Adventure,Co-op|Story Rich|Singleplayer,Linux|Windows|Mac,0.7,49373
102488,Game_2488,30.32,Action,Story Rich|Open World,Windows|Mac|Linux,0.86,53037
102489,Game_2489,37.63,Action|Strategy,Multiplayer|Open World,Windows|Mac|Linux,0.92,61465
102490,Game_2490,38.3,Adventure|Action|Sports,Open World|Competitive|Story Rich,Mac|Windows|Linux,0.89,46162
102491,Game_2491,14.71,RPG|Sports,Co-op|Open World|Singleplayer|Competitive,Mac|Linux,0.61,84392
102492,Game_2492,18.58,Simulation|Strategy|Adventure,Open World|Singleplayer,Linux|Windows|Mac,0.82,30016
102493,Game_2493,33.35,RPG|Adventure|Sports,Story Rich|Competitive,Linux|Windows,0.8,16572
102494,Game_2494,42.19,Sports,Singleplayer|Competitive|Multiplayer,Windows,0.97,53878
102495,Game_2495,22.2,Indie|RPG|Strategy,Singleplayer|Open World,Linux|Windows,0.78,24104
102496,Game_2496,42.68,Strategy|Adventure|Indie,Co-op|Open World|Multiplayer,Linux|Mac,0.63,26430
102497,Game_2497,58.25,Simulation|Strategy,Open World|Co-op,Windows|Mac|Linux,0.76,70712
102498,Game_2498,3.33,RPG|Simulation|Action,Open World|Multiplayer,Mac|Linux,0.74,27837
102499,Game_2499,4.65,Strategy,Singleplayer|Multiplayer,Linux|Windows,0.95,56421
102500,Game_2500,33.59,RPG|Adventure|Sports,Multiplayer|Open World|Competitive,Windows|Linux,0.62,49097
102501,Game_2501,39.62,Action|Adventure,Story Rich|Competitive|Singleplayer,Linux,0.86,58323
102502,Game_2502,59.28,Indie|Sports,Co-op|Singleplayer|Story Rich,Mac|Windows|Linux,0.64,71732
102503,Game_2503,49.39,Strategy,Multiplayer|Open World,Windows|Linux,0.92,73520
102504,Game_2504,19.74,Simulation|RPG,Multiplayer|Co-op|Singleplayer|Open World,Linux,0.63,99238
102505,Game_2505,27.98,Strategy|Sports|Action,Open World|Competitive,Linux|Windows|Mac,0.79,41130
102506,Game_2506,57.48,Strategy|Action|Adventure,Story Rich|Singleplayer|Co-op|Competitive,Mac|Linux,0.68,49466
102507,Game_2507,10.58,Indie|Strategy,Co-op|Story Rich,Linux|Windows,0.87,23176
102508,Game_2508,34.66,Action|Adventure|Indie,Co-op|Singleplayer|Competitive|Open World,Linux|Mac|Windows,0.72,40107
102509,Game_2509,29.32,Indie,Co-op|Open World|Singleplayer,Mac|Linux|Windows,0.8,60459
102510,Game_2510,23.68,RPG|Sports,Open World|Multiplayer|Competitive|Story Rich,Windows,0.82,6343
102511,Game_2511,50.19,Adventure|RPG,Singleplayer|Co-op|Story Rich,Mac|Linux,0.77,3007
102512,Game_2512,36.92,Adventure|RPG,Open World|Story Rich,Mac,0.93,82175
102513,Game_2513,53.73,Simulation,Multiplayer|Singleplayer|Competitive,Windows|Linux|Mac,0.64,42360
102514,Game_2514,20.24,Indie|RPG,Singleplayer|Competitive,Linux|Mac,0.93,24820
102515,Game_2515,17.43,Indie|Action|Simulation,Competitive|Multiplayer|Singleplayer|Open World,Windows|Mac|Linux,0.63,19977
102516,Game_2516,57.03,Action,Singleplayer|Open World|Co-op|Story Rich,Mac,0.82,78917
102517,Game_2517,22.86,Sports,Story Rich|Competitive|Co-op,Mac|Linux|Windows,0.88,86627
102518,Game_2518,42.04,Simulation|Sports,Open World|Story Rich,Linux|Mac,0.68,67568
102519,Game_2519,52.34,Indie|Sports,Story Rich|Open World,Mac|Windows|Linux,0.88,44129
102520,Game_2520,3.3,Strategy|Simulation,Story Rich|Competitive|Open World|Multiplayer,Mac|Windows|Linux,0.77,35813
102521,Game_2521,34.55,Sports,Open World|Co-op,Windows,0.81,21458
102522,Game_2522,48.15,Indie,Singleplayer|Open World|Story Rich|Co-op,Linux,0.68,68056
102523,Game_2523,0.86,Indie,Co-op|Open World|Competitive|Singleplayer,Windows,0.85,88506
102524,Game_2524,39.3,Simulation,Singleplayer|Story Rich|Competitive|Open World,Linux,0.77,65289
102525,Game_2525,21.13,Adventure|Sports|Strategy,Competitive|Multiplayer,Mac|Windows,0.8,56759
102526,Game_2526,26.19,Sports,Open World|Story Rich,Linux|Windows|Mac,0.75,96961
102527,Game_2527,34.24,Adventure|Sports|Strategy,Open World|Co-op|Competitive|Story Rich,Mac|Windows,0.73,18061
102528,Game_2528,28.59,Adventure,Story Rich|Competitive,Windows,0.88,12440
102529,Game_2529,35.86,Indie|Adventure,Open World|Story Rich,Linux|Windows|Mac,0.83,8126
102530,Game_2530,23.93,Indie|Sports,Co-op|Singleplayer|Story Rich,Linux,0.89,56562
102531,Game_2531,44.18,Sports|Strategy,Open World|Story Rich,Mac,0.98,73089
102532,Game_2532,31.59,Strategy|Action,Multiplayer|Co-op,Mac|Windows|Linux,0.92,88738
102533,Game_2533,55.69,Strategy|Indie,Singleplayer|Competitive|Co-op|Open World,Mac|Linux,0.85,94821
102534,Game_2534,21.42,Simulation|Adventure|RPG,Multiplayer|Story Rich|Co-op,Windows,0.6,94691
102535,Game_2535,20.36,Indie,Multiplayer|Co-op|Singleplayer,Windows|Linux,0.79,10246
102536,Game_2536,55.07,Simulation,Multiplayer|Singleplayer|Co-op|Competitive,Mac,0.95,80558
102537,Game_2537,14.2,Strategy,Singleplayer|Co-op|Open World,Windows|Linux|Mac,0.96,6017
102538,Game_2538,24.81,RPG|Action,Singleplayer|Competitive|Co-op|Multiplayer,Windows,0.66,95216
102539,Game_2539,21.15,RPG|Adventure|Indie,Competitive|Co-op,Mac,0.96,33610
102540,Game_2540,45.97,Adventure|RPG|Simulation,Open World|Multiplayer|Co-op,Mac,0.69,56586
102541,Game_2541,17.46,RPG|Simulation,Open World|Multiplayer|Competitive|Singleplayer,Windows|Mac,0.78,92611
102542,Game_2542,2.78,Strategy,Story Rich|Competitive,Mac|Linux|Windows,0.72,28098
102543,Game_2543,40.7,Simulation|Strategy|Sports,Singleplayer|Competitive,Mac|Linux,0.8,43956
102544,Game_2544,5.91,RPG|Indie|Action,Singleplayer|Story Rich|Competitive,Windows|Linux,0.71,63633
102545,Game_2545,6.24,RPG|Indie|Action,Story Rich|Open World|Competitive,Mac,0.73,94456
102546,Game_2546,44.16,Adventure|Strategy|Simulation,Competitive|Singleplayer|Co-op,Linux|Mac|Windows,0.76,11652
102547,Game_2547,25.75,RPG,Singleplayer|Co-op|Multiplayer,Mac,0.85,66043
102548,Game_2548,15.67,Adventure|Action|Strategy,Singleplayer|Co-op,Windows|Mac|Linux,0.7,92892
102549,Game_2549,22.87,Strategy|Action|Sports,Competitive|Open World,Windows|Mac|Linux,0.74,87136
102550,Game_2550,19.36,Simulation|Action,Story Rich|Multiplayer,Linux|Windows|Mac,0.68,41692
102551,Game_2551,31.41,Adventure,Competitive|Singleplayer|Multiplayer|Co-op,Windows|Linux,0.94,2144
102552,Game_2552,41.97,Action,Multiplayer|Co-op,Mac|Windows|Linux,0.8,26246
102553,Game_2553,10.55,Indie,Story Rich|Singleplayer|Multiplayer,Linux|Mac|Windows,0.68,61459
102554,Game_2554,12.5,RPG|Strategy,Open World|Singleplayer|Story Rich|Multiplayer,Mac|Windows|Linux,0.96,95671
102555,Game_2555,5.79,RPG|Sports,Multiplayer|Story Rich,Windows|Mac|Linux,0.89,66418
102556,Game_2556,17.98,Sports,Open World|Multiplayer|Singleplayer|Co-op,Linux|Mac,0.87,7663
102557,Game_2557,41.49,Indie,Singleplayer|Story Rich,Linux|Windows,0.68,68013
102558,Game_2558,24.71,Simulation|Indie|Action,Co-op|Multiplayer,Mac|Linux|Windows,0.76,31306
102559,Game_2559,45.43,Simulation|RPG|Action,Multiplayer|Singleplayer|Story Rich|Open World,Linux,0.95,96098
102560,Game_2560,28.36,Strategy|Indie|Simulation,Competitive|Co-op|Multiplayer|Singleplayer,Linux,0.94,78914
102561,Game_2561,55.73,RPG|Action|Strategy,Competitive|Multiplayer,Linux|Windows|Mac,0.75,52875
102562,Game_2562,32.86,Strategy,Open World|Co-op,Windows,0.87,95336
102563,Game_2563,11.92,Action|Strategy|Adventure,Open World|Multiplayer,Linux,0.97,87362
102564,Game_2564,2.3,Strategy,Competitive|Story Rich,Linux,0.94,25915
102565,Game_2565,51.05,Strategy,Multiplayer|Story Rich|Singleplayer,Mac,0.62,74722
102566,Game_2566,19.6,Action,Competitive|Open World,Windows|Mac,0.68,1352
102567,Game_2567,57.67,RPG,Story Rich|Open World|Singleplayer|Co-op,Mac|Linux,0.64,70927
102568,Game_2568,17.77,Action|Simulation,Story Rich|Multiplayer,Linux|Mac|Windows,0.75,99683
102569,Game_2569,43.64,Indie,Singleplayer|Open World,Linux|Mac|Windows,0.86,37937
102570,Game_2570,33.75,Indie|Strategy,Story Rich|Open World|Co-op|Multiplayer,Linux,0.82,22636
102571,Game_2571,24.75,Indie,Singleplayer|Co-op|Story Rich,Mac|Windows,0.75,8352
102572,Game_2572,42.23,Action|Indie|Sports,Singleplayer|Co-op|Multiplayer,Mac|Windows|Linux,0.82,82884
102573,Game_2573,1.72,RPG|Indie|Adventure,Multiplayer|Competitive,Mac|Linux|Windows,0.84,89450
102574,Game_2574,40.0,Sports|Indie|Action,Co-op|Singleplayer|Story Rich|Multiplayer,Mac|Windows|Linux,0.7,33189
